"date","state","confirmed","deaths"
2020-03-02,"Maryland",0,0
2020-03-03,"Maryland",0,0
2020-03-04,"Maryland",0,0
2020-03-05,"Maryland",0,0
2020-03-06,"Maryland",3,0
2020-03-07,"Maryland",3,0
2020-03-08,"Maryland",5,0
2020-03-09,"Maryland",5,0
2020-03-10,"Maryland",8,0
2020-03-11,"Maryland",9,0
2020-03-12,"Maryland",12,0
2020-03-13,"Maryland",18,0
2020-03-14,"Maryland",27,0
2020-03-15,"Maryland",24,0
2020-03-16,"Maryland",42,0
2020-03-17,"Maryland",60,0
2020-03-18,"Maryland",85,0
2020-03-19,"Maryland",107,1
2020-03-20,"Maryland",149,2
2020-03-21,"Maryland",193,2
2020-03-22,"Maryland",244,3
2020-03-23,"Maryland",290,3
2020-03-24,"Maryland",349,4
2020-03-25,"Maryland",425,4
2020-03-26,"Maryland",583,4
2020-03-27,"Maryland",775,5
2020-03-28,"Maryland",995,5
2020-03-29,"Maryland",1239,10
2020-03-30,"Maryland",1413,15
2020-03-31,"Maryland",1660,18
2020-04-01,"Maryland",1986,31
2020-04-02,"Maryland",2331,36
2020-04-03,"Maryland",2758,43
2020-04-04,"Maryland",3125,54
2020-04-05,"Maryland",3617,67
2020-04-06,"Maryland",4045,91
2020-04-07,"Maryland",4371,103
2020-04-08,"Maryland",5529,124
2020-04-09,"Maryland",6185,138
2020-04-10,"Maryland",6968,171
2020-04-11,"Maryland",7694,206
2020-04-12,"Maryland",8225,236
2020-04-13,"Maryland",8936,262
2020-04-14,"Maryland",9472,302
2020-04-15,"Maryland",10032,311
2020-04-16,"Maryland",10784,319
2020-04-17,"Maryland",11572,334
2020-04-18,"Maryland",12326,421
2020-04-19,"Maryland",12847,461
2020-04-20,"Maryland",13684,582
2020-04-21,"Maryland",14193,652
2020-04-22,"Maryland",14775,698
2020-04-23,"Maryland",15737,748
2020-04-24,"Maryland",16616,798
2020-04-25,"Maryland",17766,875
2020-04-26,"Maryland",18581,910
2020-04-27,"Maryland",19487,945
2020-04-28,"Maryland",20113,1016
2020-01-22,"Massachusetts",0,0
2020-01-23,"Massachusetts",0,0
2020-01-24,"Massachusetts",0,0
2020-01-25,"Massachusetts",0,0
2020-01-26,"Massachusetts",0,0
2020-01-27,"Massachusetts",0,0
2020-01-28,"Massachusetts",0,0
2020-01-29,"Massachusetts",0,0
2020-01-30,"Massachusetts",0,0
2020-01-31,"Massachusetts",0,0
2020-02-01,"Massachusetts",1,0
2020-02-02,"Massachusetts",1,0
2020-02-03,"Massachusetts",1,0
2020-02-04,"Massachusetts",1,0
2020-02-05,"Massachusetts",1,0
2020-02-06,"Massachusetts",1,0
2020-02-07,"Massachusetts",1,0
2020-02-08,"Massachusetts",1,0
2020-02-09,"Massachusetts",1,0
2020-02-10,"Massachusetts",1,0
2020-02-11,"Massachusetts",1,0
2020-02-12,"Massachusetts",1,0
2020-02-13,"Massachusetts",1,0
2020-02-14,"Massachusetts",1,0
2020-02-15,"Massachusetts",1,0
2020-02-16,"Massachusetts",1,0
2020-02-17,"Massachusetts",1,0
2020-02-18,"Massachusetts",1,0
2020-02-19,"Massachusetts",1,0
2020-02-20,"Massachusetts",1,0
2020-02-21,"Massachusetts",1,0
2020-02-22,"Massachusetts",1,0
2020-02-23,"Massachusetts",1,0
2020-02-24,"Massachusetts",1,0
2020-02-25,"Massachusetts",1,0
2020-02-26,"Massachusetts",1,0
2020-02-27,"Massachusetts",1,0
2020-02-28,"Massachusetts",1,0
2020-02-29,"Massachusetts",1,0
2020-03-01,"Massachusetts",1,0
2020-03-02,"Massachusetts",1,0
2020-03-03,"Massachusetts",2,0
2020-03-04,"Massachusetts",2,0
2020-03-05,"Massachusetts",2,0
2020-03-06,"Massachusetts",6,0
2020-03-07,"Massachusetts",6,0
2020-03-08,"Massachusetts",22,0
2020-03-09,"Massachusetts",22,0
2020-03-10,"Massachusetts",41,0
2020-03-11,"Massachusetts",92,0
2020-03-12,"Massachusetts",107,0
2020-03-13,"Massachusetts",123,0
2020-03-14,"Massachusetts",138,0
2020-03-15,"Massachusetts",138,0
2020-03-16,"Massachusetts",187,0
2020-03-17,"Massachusetts",217,0
2020-03-18,"Massachusetts",252,0
2020-03-19,"Massachusetts",328,0
2020-03-20,"Massachusetts",413,1
2020-03-21,"Massachusetts",523,1
2020-03-22,"Massachusetts",640,5
2020-03-23,"Massachusetts",777,9
2020-03-24,"Massachusetts",1159,11
2020-03-25,"Massachusetts",1838,15
2020-03-26,"Massachusetts",2417,25
2020-03-27,"Massachusetts",3240,35
2020-03-28,"Massachusetts",4257,44
2020-03-29,"Massachusetts",4955,48
2020-03-30,"Massachusetts",5752,56
2020-03-31,"Massachusetts",6620,89
2020-04-01,"Massachusetts",7738,122
2020-04-02,"Massachusetts",8966,154
2020-04-03,"Massachusetts",10402,192
2020-04-04,"Massachusetts",11736,216
2020-04-05,"Massachusetts",12500,231
2020-04-06,"Massachusetts",13837,260
2020-04-07,"Massachusetts",15202,356
2020-04-08,"Massachusetts",16790,433
2020-04-09,"Massachusetts",18941,503
2020-04-10,"Massachusetts",20974,599
2020-04-11,"Massachusetts",22860,686
2020-04-12,"Massachusetts",25475,756
2020-04-13,"Massachusetts",26867,844
2020-04-14,"Massachusetts",28164,844
2020-04-15,"Massachusetts",29918,1108
2020-04-16,"Massachusetts",32181,1108
2020-04-17,"Massachusetts",34402,1245
2020-04-18,"Massachusetts",36372,1404
2020-04-19,"Massachusetts",38077,1706
2020-04-20,"Massachusetts",38077,1706
2020-04-21,"Massachusetts",41199,1961
2020-04-22,"Massachusetts",42944,2182
2020-04-23,"Massachusetts",46023,2360
2020-04-24,"Massachusetts",50969,2556
2020-04-25,"Massachusetts",53348,2730
2020-04-26,"Massachusetts",54938,2899
2020-04-27,"Massachusetts",56462,3003
2020-04-28,"Massachusetts",58302,3153
2020-01-22,"Michigan",0,0
2020-01-23,"Michigan",0,0
2020-01-24,"Michigan",0,0
2020-01-25,"Michigan",0,0
2020-01-26,"Michigan",0,0
2020-01-27,"Michigan",0,0
2020-01-28,"Michigan",0,0
2020-01-29,"Michigan",0,0
2020-01-30,"Michigan",0,0
2020-01-31,"Michigan",0,0
2020-02-01,"Michigan",0,0
2020-02-02,"Michigan",0,0
2020-02-03,"Michigan",0,0
2020-02-04,"Michigan",0,0
2020-02-05,"Michigan",0,0
2020-02-06,"Michigan",0,0
2020-02-07,"Michigan",0,0
2020-02-08,"Michigan",0,0
2020-02-09,"Michigan",0,0
2020-02-10,"Michigan",0,0
2020-02-11,"Michigan",0,0
2020-02-12,"Michigan",0,0
2020-02-13,"Michigan",0,0
2020-02-14,"Michigan",0,0
2020-02-15,"Michigan",0,0
2020-02-16,"Michigan",0,0
2020-02-17,"Michigan",0,0
2020-02-18,"Michigan",0,0
2020-02-19,"Michigan",0,0
2020-02-20,"Michigan",0,0
2020-02-21,"Michigan",0,0
2020-02-22,"Michigan",0,0
2020-02-23,"Michigan",0,0
2020-02-24,"Michigan",0,0
2020-02-25,"Michigan",0,0
2020-02-26,"Michigan",0,0
2020-02-27,"Michigan",0,0
2020-02-28,"Michigan",0,0
2020-02-29,"Michigan",0,0
2020-03-01,"Michigan",0,0
2020-03-02,"Michigan",0,0
2020-03-03,"Michigan",0,0
2020-03-04,"Michigan",0,0
2020-03-05,"Michigan",0,0
2020-03-06,"Michigan",0,0
2020-03-07,"Michigan",0,0
2020-03-08,"Michigan",0,0
2020-03-09,"Michigan",0,0
2020-03-10,"Michigan",0,0
2020-03-11,"Michigan",2,0
2020-03-12,"Michigan",2,0
2020-03-13,"Michigan",16,0
2020-03-14,"Michigan",25,0
2020-03-15,"Michigan",32,0
2020-03-16,"Michigan",54,0
2020-03-17,"Michigan",63,0
2020-03-18,"Michigan",119,1
2020-03-19,"Michigan",259,1
2020-03-20,"Michigan",402,1
2020-03-21,"Michigan",540,3
2020-03-22,"Michigan",1035,9
2020-03-23,"Michigan",1329,15
2020-03-24,"Michigan",1793,24
2020-03-25,"Michigan",2296,43
2020-03-26,"Michigan",2845,61
2020-03-27,"Michigan",3634,92
2020-03-28,"Michigan",4650,111
2020-03-29,"Michigan",5488,132
2020-03-30,"Michigan",6498,184
2020-03-31,"Michigan",7615,259
2020-04-01,"Michigan",9315,335
2020-04-02,"Michigan",10791,417
2020-04-03,"Michigan",12744,479
2020-04-04,"Michigan",14225,540
2020-04-05,"Michigan",15718,617
2020-04-06,"Michigan",17221,727
2020-04-07,"Michigan",18970,845
2020-04-08,"Michigan",20346,959
2020-04-09,"Michigan",21504,1076
2020-04-10,"Michigan",22434,1276
2020-04-11,"Michigan",23605,1384
2020-04-12,"Michigan",24244,1479
2020-04-13,"Michigan",25635,1602
2020-04-14,"Michigan",27001,1768
2020-04-15,"Michigan",28059,1921
2020-04-16,"Michigan",28809,1996
2020-04-17,"Michigan",30023,2227
2020-04-18,"Michigan",30791,2308
2020-04-19,"Michigan",31424,2391
2020-04-20,"Michigan",32000,2468
2020-04-21,"Michigan",32667,2575
2020-04-22,"Michigan",33966,2813
2020-04-23,"Michigan",35296,2977
2020-04-24,"Michigan",36666,3085
2020-04-25,"Michigan",37074,3155
2020-04-26,"Michigan",37778,3315
2020-04-27,"Michigan",38210,3407
2020-04-28,"Michigan",39262,3568
2020-01-22,"Minnesota",0,0
2020-01-23,"Minnesota",0,0
2020-01-24,"Minnesota",0,0
2020-01-25,"Minnesota",0,0
2020-01-26,"Minnesota",0,0
2020-01-27,"Minnesota",0,0
2020-01-28,"Minnesota",0,0
2020-01-29,"Minnesota",0,0
2020-01-30,"Minnesota",0,0
2020-01-31,"Minnesota",0,0
2020-02-01,"Minnesota",0,0
2020-02-02,"Minnesota",0,0
2020-02-03,"Minnesota",0,0
2020-02-04,"Minnesota",0,0
2020-02-05,"Minnesota",0,0
2020-02-06,"Minnesota",0,0
2020-02-07,"Minnesota",0,0
2020-02-08,"Minnesota",0,0
2020-02-09,"Minnesota",0,0
2020-02-10,"Minnesota",0,0
2020-02-11,"Minnesota",0,0
2020-02-12,"Minnesota",0,0
2020-02-13,"Minnesota",0,0
2020-02-14,"Minnesota",0,0
2020-02-15,"Minnesota",0,0
2020-02-16,"Minnesota",0,0
2020-02-17,"Minnesota",0,0
2020-02-18,"Minnesota",0,0
2020-02-19,"Minnesota",0,0
2020-02-20,"Minnesota",0,0
2020-02-21,"Minnesota",0,0
2020-02-22,"Minnesota",0,0
2020-02-23,"Minnesota",0,0
2020-02-24,"Minnesota",0,0
2020-02-25,"Minnesota",0,0
2020-02-26,"Minnesota",0,0
2020-02-27,"Minnesota",0,0
2020-02-28,"Minnesota",0,0
2020-02-29,"Minnesota",0,0
2020-03-01,"Minnesota",0,0
2020-03-02,"Minnesota",0,0
2020-03-03,"Minnesota",0,0
2020-03-04,"Minnesota",0,0
2020-03-05,"Minnesota",0,0
2020-03-06,"Minnesota",1,0
2020-03-07,"Minnesota",1,0
2020-03-08,"Minnesota",1,0
2020-03-09,"Minnesota",2,0
2020-03-10,"Minnesota",2,0
2020-03-11,"Minnesota",5,0
2020-03-12,"Minnesota",9,0
2020-03-13,"Minnesota",14,0
2020-03-14,"Minnesota",21,0
2020-03-15,"Minnesota",21,0
2020-03-16,"Minnesota",53,0
2020-03-17,"Minnesota",59,0
2020-03-18,"Minnesota",77,0
2020-03-19,"Minnesota",89,0
2020-03-20,"Minnesota",113,0
2020-03-21,"Minnesota",134,1
2020-03-22,"Minnesota",167,1
2020-03-23,"Minnesota",234,1
2020-03-24,"Minnesota",261,1
2020-03-25,"Minnesota",286,1
2020-03-26,"Minnesota",344,2
2020-03-27,"Minnesota",396,4
2020-03-28,"Minnesota",441,5
2020-03-29,"Minnesota",503,9
2020-03-30,"Minnesota",576,10
2020-03-31,"Minnesota",629,12
2020-04-01,"Minnesota",689,17
2020-04-02,"Minnesota",742,18
2020-04-03,"Minnesota",788,22
2020-04-04,"Minnesota",865,24
2020-04-05,"Minnesota",935,29
2020-04-06,"Minnesota",986,30
2020-04-07,"Minnesota",1069,34
2020-04-08,"Minnesota",1154,39
2020-04-09,"Minnesota",1240,50
2020-04-10,"Minnesota",1336,57
2020-04-11,"Minnesota",1427,64
2020-04-12,"Minnesota",1621,70
2020-04-13,"Minnesota",1621,70
2020-04-14,"Minnesota",1695,79
2020-04-15,"Minnesota",1809,87
2020-04-16,"Minnesota",1809,87
2020-04-17,"Minnesota",2070,111
2020-04-18,"Minnesota",2209,121
2020-04-19,"Minnesota",2356,134
2020-04-20,"Minnesota",2470,143
2020-04-21,"Minnesota",2567,160
2020-04-22,"Minnesota",2722,179
2020-04-23,"Minnesota",2942,200
2020-04-24,"Minnesota",3185,221
2020-04-25,"Minnesota",3446,244
2020-04-26,"Minnesota",3602,272
2020-04-27,"Minnesota",3811,286
2020-04-28,"Minnesota",4181,301
2020-01-22,"Mississippi",0,0
2020-01-23,"Mississippi",0,0
2020-01-24,"Mississippi",0,0
2020-01-25,"Mississippi",0,0
2020-01-26,"Mississippi",0,0
2020-01-27,"Mississippi",0,0
2020-01-28,"Mississippi",0,0
2020-01-29,"Mississippi",0,0
2020-01-30,"Mississippi",0,0
2020-01-31,"Mississippi",0,0
2020-02-01,"Mississippi",0,0
2020-02-02,"Mississippi",0,0
2020-02-03,"Mississippi",0,0
2020-02-04,"Mississippi",0,0
2020-02-05,"Mississippi",0,0
2020-02-06,"Mississippi",0,0
2020-02-07,"Mississippi",0,0
2020-02-08,"Mississippi",0,0
2020-02-09,"Mississippi",0,0
2020-02-10,"Mississippi",0,0
2020-02-11,"Mississippi",0,0
2020-02-12,"Mississippi",0,0
2020-02-13,"Mississippi",0,0
2020-02-14,"Mississippi",0,0
2020-02-15,"Mississippi",0,0
2020-02-16,"Mississippi",0,0
2020-02-17,"Mississippi",0,0
2020-02-18,"Mississippi",0,0
2020-02-19,"Mississippi",0,0
2020-02-20,"Mississippi",0,0
2020-02-21,"Mississippi",0,0
2020-02-22,"Mississippi",0,0
2020-02-23,"Mississippi",0,0
2020-02-24,"Mississippi",0,0
2020-02-25,"Mississippi",0,0
2020-02-26,"Mississippi",0,0
2020-02-27,"Mississippi",0,0
2020-02-28,"Mississippi",0,0
2020-02-29,"Mississippi",0,0
2020-03-01,"Mississippi",0,0
2020-03-02,"Mississippi",0,0
2020-03-03,"Mississippi",0,0
2020-03-04,"Mississippi",0,0
2020-03-05,"Mississippi",0,0
2020-03-06,"Mississippi",0,0
2020-03-07,"Mississippi",0,0
2020-03-08,"Mississippi",0,0
2020-03-09,"Mississippi",0,0
2020-03-10,"Mississippi",0,0
2020-03-11,"Mississippi",0,0
2020-03-12,"Mississippi",1,0
2020-03-13,"Mississippi",6,0
2020-03-14,"Mississippi",6,0
2020-03-15,"Mississippi",6,0
2020-03-16,"Mississippi",12,0
2020-03-17,"Mississippi",21,0
2020-03-18,"Mississippi",34,0
2020-03-19,"Mississippi",50,1
2020-03-20,"Mississippi",80,1
2020-03-21,"Mississippi",140,1
2020-03-22,"Mississippi",207,1
2020-03-23,"Mississippi",249,1
2020-03-24,"Mississippi",320,1
2020-03-25,"Mississippi",377,3
2020-03-26,"Mississippi",485,6
2020-03-27,"Mississippi",579,8
2020-03-28,"Mississippi",663,13
2020-03-29,"Mississippi",759,14
2020-03-30,"Mississippi",847,16
2020-03-31,"Mississippi",937,20
2020-04-01,"Mississippi",1073,22
2020-04-02,"Mississippi",1177,26
2020-04-03,"Mississippi",1358,29
2020-04-04,"Mississippi",1455,35
2020-04-05,"Mississippi",1638,43
2020-04-06,"Mississippi",1738,51
2020-04-07,"Mississippi",1915,60
2020-04-08,"Mississippi",2003,67
2020-04-09,"Mississippi",2260,76
2020-04-10,"Mississippi",2469,82
2020-04-11,"Mississippi",2642,93
2020-04-12,"Mississippi",2781,96
2020-04-13,"Mississippi",2942,98
2020-04-14,"Mississippi",3087,111
2020-04-15,"Mississippi",3360,122
2020-04-16,"Mississippi",3624,129
2020-04-17,"Mississippi",3793,140
2020-04-18,"Mississippi",3974,152
2020-04-19,"Mississippi",4274,159
2020-04-20,"Mississippi",4512,169
2020-04-21,"Mississippi",4716,183
2020-04-22,"Mississippi",4894,193
2020-04-23,"Mississippi",5153,201
2020-04-24,"Mississippi",5434,209
2020-04-25,"Mississippi",5718,221
2020-04-26,"Mississippi",5911,227
2020-04-27,"Mississippi",6094,229
2020-04-28,"Mississippi",6342,239
2020-01-22,"Missouri",0,0
2020-01-23,"Missouri",0,0
2020-01-24,"Missouri",0,0
2020-01-25,"Missouri",0,0
2020-01-26,"Missouri",0,0
2020-01-27,"Missouri",0,0
2020-01-28,"Missouri",0,0
2020-01-29,"Missouri",0,0
2020-01-30,"Missouri",0,0
2020-01-31,"Missouri",0,0
2020-02-01,"Missouri",0,0
2020-02-02,"Missouri",0,0
2020-02-03,"Missouri",0,0
2020-02-04,"Missouri",0,0
2020-02-05,"Missouri",0,0
2020-02-06,"Missouri",0,0
2020-02-07,"Missouri",0,0
2020-02-08,"Missouri",0,0
2020-02-09,"Missouri",0,0
2020-02-10,"Missouri",0,0
2020-02-11,"Missouri",0,0
2020-02-12,"Missouri",0,0
2020-02-13,"Missouri",0,0
2020-02-14,"Missouri",0,0
2020-02-15,"Missouri",0,0
2020-02-16,"Missouri",0,0
2020-02-17,"Missouri",0,0
2020-02-18,"Missouri",0,0
2020-02-19,"Missouri",0,0
2020-02-20,"Missouri",0,0
2020-02-21,"Missouri",0,0
2020-02-22,"Missouri",0,0
2020-02-23,"Missouri",0,0
2020-02-24,"Missouri",0,0
2020-02-25,"Missouri",0,0
2020-02-26,"Missouri",0,0
2020-02-27,"Missouri",0,0
2020-02-28,"Missouri",0,0
2020-02-29,"Missouri",0,0
2020-03-01,"Missouri",0,0
2020-03-02,"Missouri",0,0
2020-03-03,"Missouri",0,0
2020-03-04,"Missouri",0,0
2020-03-05,"Missouri",0,0
2020-03-06,"Missouri",0,0
2020-03-07,"Missouri",0,0
2020-03-08,"Missouri",1,0
2020-03-09,"Missouri",1,0
2020-03-10,"Missouri",1,0
2020-03-11,"Missouri",1,0
2020-03-12,"Missouri",2,0
2020-03-13,"Missouri",4,0
2020-03-14,"Missouri",4,0
2020-03-15,"Missouri",5,0
2020-03-16,"Missouri",6,0
2020-03-17,"Missouri",12,0
2020-03-18,"Missouri",18,1
2020-03-19,"Missouri",39,1
2020-03-20,"Missouri",73,3
2020-03-21,"Missouri",81,3
2020-03-22,"Missouri",100,3
2020-03-23,"Missouri",187,4
2020-03-24,"Missouri",257,7
2020-03-25,"Missouri",354,8
2020-03-26,"Missouri",520,9
2020-03-27,"Missouri",666,9
2020-03-28,"Missouri",836,10
2020-03-29,"Missouri",915,13
2020-03-30,"Missouri",1051,13
2020-03-31,"Missouri",1357,15
2020-04-01,"Missouri",1613,18
2020-04-02,"Missouri",1857,22
2020-04-03,"Missouri",1864,25
2020-04-04,"Missouri",2310,33
2020-04-05,"Missouri",2347,44
2020-04-06,"Missouri",2736,47
2020-04-07,"Missouri",3130,65
2020-04-08,"Missouri",3209,86
2020-04-09,"Missouri",3432,93
2020-04-10,"Missouri",3897,99
2020-04-11,"Missouri",4108,116
2020-04-12,"Missouri",4269,118
2020-04-13,"Missouri",4515,123
2020-04-14,"Missouri",4746,149
2020-04-15,"Missouri",4791,153
2020-04-16,"Missouri",5174,169
2020-04-17,"Missouri",5371,184
2020-04-18,"Missouri",5579,197
2020-04-19,"Missouri",5743,199
2020-04-20,"Missouri",5890,200
2020-04-21,"Missouri",6066,224
2020-04-22,"Missouri",6277,238
2020-04-23,"Missouri",6506,252
2020-04-24,"Missouri",6788,272
2020-04-25,"Missouri",6935,281
2020-04-26,"Missouri",7120,283
2020-04-27,"Missouri",7305,343
2020-04-28,"Missouri",7450,330
2020-01-22,"Montana",0,0
2020-01-23,"Montana",0,0
2020-01-24,"Montana",0,0
2020-01-25,"Montana",0,0
2020-01-26,"Montana",0,0
2020-01-27,"Montana",0,0
2020-01-28,"Montana",0,0
2020-01-29,"Montana",0,0
2020-01-30,"Montana",0,0
2020-01-31,"Montana",0,0
2020-02-01,"Montana",0,0
2020-02-02,"Montana",0,0
2020-02-03,"Montana",0,0
2020-02-04,"Montana",0,0
2020-02-05,"Montana",0,0
2020-02-06,"Montana",0,0
2020-02-07,"Montana",0,0
2020-02-08,"Montana",0,0
2020-02-09,"Montana",0,0
2020-02-10,"Montana",0,0
2020-02-11,"Montana",0,0
2020-02-12,"Montana",0,0
2020-02-13,"Montana",0,0
2020-02-14,"Montana",0,0
2020-02-15,"Montana",0,0
2020-02-16,"Montana",0,0
2020-02-17,"Montana",0,0
2020-02-18,"Montana",0,0
2020-02-19,"Montana",0,0
2020-02-20,"Montana",0,0
2020-02-21,"Montana",0,0
2020-02-22,"Montana",0,0
2020-02-23,"Montana",0,0
2020-02-24,"Montana",0,0
2020-02-25,"Montana",0,0
2020-02-26,"Montana",0,0
2020-02-27,"Montana",0,0
2020-02-28,"Montana",0,0
2020-02-29,"Montana",0,0
2020-03-01,"Montana",0,0
2020-03-02,"Montana",0,0
2020-03-03,"Montana",0,0
2020-03-04,"Montana",0,0
2020-03-05,"Montana",0,0
2020-03-06,"Montana",0,0
2020-03-07,"Montana",0,0
2020-03-08,"Montana",0,0
2020-03-09,"Montana",0,0
2020-03-10,"Montana",0,0
2020-03-11,"Montana",0,0
2020-03-12,"Montana",0,0
2020-03-13,"Montana",1,0
2020-03-14,"Montana",5,0
2020-03-15,"Montana",6,0
2020-03-16,"Montana",6,0
2020-03-17,"Montana",8,0
2020-03-18,"Montana",10,0
2020-03-19,"Montana",11,0
2020-03-20,"Montana",20,0
2020-03-21,"Montana",27,0
2020-03-22,"Montana",34,0
2020-03-23,"Montana",34,0
2020-03-24,"Montana",51,0
2020-03-25,"Montana",65,0
2020-03-26,"Montana",90,0
2020-03-27,"Montana",109,1
2020-03-28,"Montana",129,1
2020-03-29,"Montana",154,1
2020-03-30,"Montana",171,5
2020-03-31,"Montana",198,5
2020-04-01,"Montana",208,6
2020-04-02,"Montana",241,6
2020-04-03,"Montana",243,5
2020-04-04,"Montana",265,6
2020-04-05,"Montana",286,6
2020-04-06,"Montana",299,6
2020-04-07,"Montana",319,6
2020-04-08,"Montana",332,6
2020-04-09,"Montana",354,6
2020-04-10,"Montana",365,6
2020-04-11,"Montana",377,6
2020-04-12,"Montana",387,6
2020-04-13,"Montana",394,7
2020-04-14,"Montana",399,7
2020-04-15,"Montana",404,7
2020-04-16,"Montana",415,7
2020-04-17,"Montana",422,8
2020-04-18,"Montana",426,10
2020-04-19,"Montana",433,10
2020-04-20,"Montana",433,10
2020-04-21,"Montana",437,12
2020-04-22,"Montana",439,14
2020-04-23,"Montana",442,14
2020-04-24,"Montana",444,14
2020-04-25,"Montana",445,14
2020-04-26,"Montana",448,14
2020-04-27,"Montana",449,14
2020-04-28,"Montana",451,15
2020-01-22,"Nebraska",0,0
2020-01-23,"Nebraska",0,0
2020-01-24,"Nebraska",0,0
2020-01-25,"Nebraska",0,0
2020-01-26,"Nebraska",0,0
2020-01-27,"Nebraska",0,0
2020-01-28,"Nebraska",0,0
2020-01-29,"Nebraska",0,0
2020-01-30,"Nebraska",0,0
2020-01-31,"Nebraska",0,0
2020-02-01,"Nebraska",0,0
2020-02-02,"Nebraska",0,0
2020-02-03,"Nebraska",0,0
2020-02-04,"Nebraska",0,0
2020-02-05,"Nebraska",0,0
2020-02-06,"Nebraska",0,0
2020-02-07,"Nebraska",0,0
2020-02-08,"Nebraska",0,0
2020-02-09,"Nebraska",0,0
2020-02-10,"Nebraska",0,0
2020-02-11,"Nebraska",0,0
2020-02-12,"Nebraska",0,0
2020-02-13,"Nebraska",0,0
2020-02-14,"Nebraska",0,0
2020-02-15,"Nebraska",0,0
2020-02-16,"Nebraska",0,0
2020-02-17,"Nebraska",0,0
2020-02-18,"Nebraska",0,0
2020-02-19,"Nebraska",0,0
2020-02-20,"Nebraska",0,0
2020-02-21,"Nebraska",0,0
2020-02-22,"Nebraska",0,0
2020-02-23,"Nebraska",0,0
2020-02-24,"Nebraska",0,0
2020-02-25,"Nebraska",0,0
2020-02-26,"Nebraska",0,0
2020-02-27,"Nebraska",0,0
2020-02-28,"Nebraska",0,0
2020-02-29,"Nebraska",0,0
2020-03-01,"Nebraska",0,0
2020-03-02,"Nebraska",0,0
2020-03-03,"Nebraska",0,0
2020-03-04,"Nebraska",0,0
2020-03-05,"Nebraska",0,0
2020-03-06,"Nebraska",1,0
2020-03-07,"Nebraska",1,0
2020-03-08,"Nebraska",1,0
2020-03-09,"Nebraska",3,0
2020-03-10,"Nebraska",3,0
2020-03-11,"Nebraska",5,0
2020-03-12,"Nebraska",10,0
2020-03-13,"Nebraska",14,0
2020-03-14,"Nebraska",18,0
2020-03-15,"Nebraska",17,0
2020-03-16,"Nebraska",18,0
2020-03-17,"Nebraska",23,0
2020-03-18,"Nebraska",24,0
2020-03-19,"Nebraska",29,0
2020-03-20,"Nebraska",37,0
2020-03-21,"Nebraska",38,0
2020-03-22,"Nebraska",51,0
2020-03-23,"Nebraska",51,0
2020-03-24,"Nebraska",66,0
2020-03-25,"Nebraska",71,0
2020-03-26,"Nebraska",74,0
2020-03-27,"Nebraska",82,0
2020-03-28,"Nebraska",96,2
2020-03-29,"Nebraska",108,2
2020-03-30,"Nebraska",145,2
2020-03-31,"Nebraska",172,3
2020-04-01,"Nebraska",210,4
2020-04-02,"Nebraska",246,5
2020-04-03,"Nebraska",279,6
2020-04-04,"Nebraska",321,6
2020-04-05,"Nebraska",364,8
2020-04-06,"Nebraska",417,9
2020-04-07,"Nebraska",447,10
2020-04-08,"Nebraska",519,12
2020-04-09,"Nebraska",568,14
2020-04-10,"Nebraska",635,15
2020-04-11,"Nebraska",699,17
2020-04-12,"Nebraska",791,17
2020-04-13,"Nebraska",814,17
2020-04-14,"Nebraska",897,20
2020-04-15,"Nebraska",901,20
2020-04-16,"Nebraska",952,21
2020-04-17,"Nebraska",1066,24
2020-04-18,"Nebraska",1249,24
2020-04-19,"Nebraska",1474,28
2020-04-20,"Nebraska",1648,33
2020-04-21,"Nebraska",1685,33
2020-04-22,"Nebraska",1813,38
2020-04-23,"Nebraska",2202,47
2020-04-24,"Nebraska",2424,50
2020-04-25,"Nebraska",2719,50
2020-04-26,"Nebraska",3030,56
2020-04-27,"Nebraska",3358,56
2020-04-28,"Nebraska",3517,56
2020-01-22,"Nevada",0,0
2020-01-23,"Nevada",0,0
2020-01-24,"Nevada",0,0
2020-01-25,"Nevada",0,0
2020-01-26,"Nevada",0,0
2020-01-27,"Nevada",0,0
2020-01-28,"Nevada",0,0
2020-01-29,"Nevada",0,0
2020-01-30,"Nevada",0,0
2020-01-31,"Nevada",0,0
2020-02-01,"Nevada",0,0
2020-02-02,"Nevada",0,0
2020-02-03,"Nevada",0,0
2020-02-04,"Nevada",0,0
2020-02-05,"Nevada",0,0
2020-02-06,"Nevada",0,0
2020-02-07,"Nevada",0,0
2020-02-08,"Nevada",0,0
2020-02-09,"Nevada",0,0
2020-02-10,"Nevada",0,0
2020-02-11,"Nevada",0,0
2020-02-12,"Nevada",0,0
2020-02-13,"Nevada",0,0
2020-02-14,"Nevada",0,0
2020-02-15,"Nevada",0,0
2020-02-16,"Nevada",0,0
2020-02-17,"Nevada",0,0
2020-02-18,"Nevada",0,0
2020-02-19,"Nevada",0,0
2020-02-20,"Nevada",0,0
2020-02-21,"Nevada",0,0
2020-02-22,"Nevada",0,0
2020-02-23,"Nevada",0,0
2020-02-24,"Nevada",0,0
2020-02-25,"Nevada",0,0
2020-02-26,"Nevada",0,0
2020-02-27,"Nevada",0,0
2020-02-28,"Nevada",0,0
2020-02-29,"Nevada",0,0
2020-03-01,"Nevada",0,0
2020-03-02,"Nevada",0,0
